Cost Center,Cust Loc,Brand,ZIP,Lat,Lon,Location,INV_DATE,Quarter,NET_SALE,Order Qty,Promo Cat,subcat_1,subcat_2
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,10/31/2020,4,$6.99 ,1,Flashlights,,
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,10/31/2020,4,$43.72 ,2,Apparel,Tie,Mens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,10/31/2020,4,$20.58 ,1,Coolers,,
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,9/21/2020,3,$45.00 ,2,Office,,
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,8/18/2020,3,$32.84 ,2,Coolers,,
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,8/18/2020,3,$6.56 ,1,Apparel,Headwear,All
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,7/30/2020,3,$37.50 ,1,Apparel,Outerwear,Womens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,7/30/2020,3,$37.50 ,1,Apparel,Fleece,Womens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,7/17/2020,3,$178.50 ,30,Drinkware,,
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,1/31/2020,1,$20.70 ,1,Apparel,Polo,Mens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,1/31/2020,1,$20.70 ,1,Apparel,Polo,Womens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,1/31/2020,1,$41.40 ,2,Apparel,Polo,Womens
673,00005985 0673,Orkin,33178,25.837696,-80.36947,673 MIAMI COMMERCIAL               ,1/31/2020,1,$72.00 ,2,Apparel,Polo,Womens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,12/21/2020,4,$65.58 ,3,Apparel,Tie,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,11/6/2020,4,$19.76 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,11/6/2020,4,$18.28 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/30/2020,4,$18.28 ,1,Apparel,Polo,Womens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/30/2020,4,$19.76 ,1,Apparel,Polo,Womens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$32.68 ,2,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$32.68 ,2,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$16.42 ,1,Coolers,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$62.77 ,1,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$30.76 ,1,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$6.18 ,1,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/28/2020,4,$12.52 ,2,Tech,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/6/2020,4,$18.99 ,3,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,10/6/2020,4,$3.85 ,5,Office,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,7/24/2020,3,$23.28 ,2,Apparel,Headwear,All
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,7/24/2020,3,$23.28 ,2,Apparel,Headwear,All
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,7/17/2020,3,$23.28 ,2,Apparel,Headwear,All
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,7/17/2020,3,$23.28 ,2,Apparel,Headwear,All
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,6/22/2020,2,$78.10 ,2,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,6/22/2020,2,$28.15 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/24/2020,2,$39.05 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/24/2020,2,$40.30 ,2,Tech,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/24/2020,2,$30.10 ,1,Apparel,Fleece,Womens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/24/2020,2,$28.62 ,1,Apparel,Fleece,Womens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/15/2020,2,$20.15 ,1,Tech,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/15/2020,2,$52.20 ,1,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/2/2020,2,$37.17 ,3,Tech,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/2/2020,2,$21.07 ,1,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,4/2/2020,2,$13.00 ,2,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/31/2020,1,$31.59 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/31/2020,1,$39.05 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/20/2020,1,$62.77 ,1,Bags,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/17/2020,1,$15.20 ,2,Apparel,T-Shirt,All
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/11/2020,1,$42.14 ,2,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/10/2020,1,$30.76 ,1,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/10/2020,1,$12.39 ,1,Tech,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,3/10/2020,1,$32.68 ,2,Drinkware,,
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,1/31/2020,1,$58.48 ,1,Apparel,Outerwear,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,1/31/2020,1,$26.67 ,1,Apparel,Polo,Mens
191,00005985 0191,Orkin,33014,25.902172,-80.30732,191 NORTH MIAMI                    ,1/31/2020,1,$26.67 ,1,Apparel,Polo,Mens
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,12/23/2020,4,$20.15 ,1,Tech,,
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,12/21/2020,4,$209.60 ,10,Apparel,Tie,Mens
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,10/17/2020,4,$13.95 ,1,Apparel,Headwear,All
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,10/13/2020,4,$16.34 ,1,Drinkware,,
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,10/12/2020,4,$72.75 ,5,Apparel,Headwear,All
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,10/12/2020,4,$31.82 ,1,Bags,,
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,9/30/2020,3,$15.27 ,1,Tech,,
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,9/30/2020,3,$43.72 ,2,Apparel,Tie,Mens
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,9/30/2020,3,$22.25 ,5,Tech,,
197,00005985 0197,Orkin,33009,25.987069,-80.15004,197 SOUTH BROWARD PC               ,9/30/2020,3,$32.68 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/9/2020,3,$17.50 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/9/2020,3,$17.50 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/9/2020,3,$17.50 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/9/2020,3,$42.14 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/9/2020,3,$63.21 ,3,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/8/2020,3,$33.07 ,1,Apparel,Fleece,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/8/2020,3,$24.19 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,7/8/2020,3,$39.05 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$39.05 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$32.83 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$52.20 ,1,Bags,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$34.79 ,1,Apparel,Sweater,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$36.16 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$39.05 ,1,Apparel,Polo,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$37.50 ,1,Apparel,Fleece,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/26/2020,2,$33.31 ,1,Apparel,Sweater,Womens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$54.60 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$54.60 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$16.20 ,2,Tech,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$25.56 ,4,Office,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$28.82 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$28.82 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$28.82 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$28.82 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$13.40 ,20,Office,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$13.40 ,20,Office,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$29.92 ,2,Tools,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$29.92 ,2,Tools,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$27.96 ,4,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$27.96 ,4,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$6.99 ,1,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$20.97 ,3,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$27.96 ,4,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$41.92 ,2,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$20.96 ,1,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$87.44 ,4,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$65.58 ,3,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$8.90 ,2,Tech,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$8.90 ,2,Tech,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$32.84 ,2,Coolers,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$16.42 ,1,Coolers,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$43.72 ,2,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$21.86 ,1,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$20.85 ,3,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$13.90 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$85.64 ,4,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$64.23 ,3,Apparel,Tie,Mens
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$17.84 ,8,Office,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$6.69 ,3,Office,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$12.52 ,2,Tech,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$12.52 ,2,Tech,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$32.68 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$65.36 ,4,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$32.68 ,2,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$65.36 ,4,Drinkware,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$27.96 ,4,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/25/2020,2,$27.96 ,4,Flashlights,,
199,00005985 0199,Orkin,33009,25.987069,-80.15004,199 SOUTH FLORIDA REGION           ,6/16/2020,2,$2.23 ,1,Office,,
201,00005985 0201,Orkin,33325,26.112924,-80.32097,201 WEST BROWARD PC                ,10/12/2020,4,$38.40 ,2,Apparel,Headwear,All
201,00005985 0201,Orkin,33325,26.112924,-80.32097,201 WEST BROWARD PC                ,10/12/2020,4,$46.56 ,4,Apparel,Headwear,All
201,00005985 0201,Orkin,33325,26.112924,-80.32097,201 WEST BROWARD PC                ,4/23/2020,2,$48.00 ,6,Apparel,Headwear,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$2.31 ,3,Office,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$3.10 ,2,Tech,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$11.96 ,1,Tech,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$5.64 ,2,Office,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$6.42 ,3,Drinkware,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$8.20 ,1,Vehicle,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$37.80 ,10,Coolers,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,11/9/2020,4,$23.80 ,4,Drinkware,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,10/15/2020,4,$12.52 ,2,Tech,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,10/15/2020,4,$6.95 ,1,Drinkware,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,10/15/2020,4,$17.85 ,3,Drinkware,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,10/7/2020,4,$8.61 ,1,Drinkware,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,9/17/2020,3,$32.72 ,1,Office,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,7/24/2020,3,$42.97 ,1,Apparel,Polo,Mens
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,7/24/2020,3,$33.31 ,1,Apparel,Sweater,Womens
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,7/13/2020,3,$47.75 ,1,Tech,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/18/2020,1,$12.00 ,1,Apparel,T-Shirt,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/18/2020,1,$60.00 ,5,Apparel,T-Shirt,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/18/2020,1,$12.00 ,1,Apparel,T-Shirt,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/18/2020,1,$12.00 ,1,Apparel,T-Shirt,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/18/2020,1,$84.00 ,7,Apparel,T-Shirt,All
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,3/4/2020,1,$0.00 ,1,tradeshow,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,1/31/2020,1,$4.29 ,1,Bags,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,1/31/2020,1,$13.00 ,1,Bags,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,1/31/2020,1,$4.80 ,10,Office,,
685,00005985 0685,Orkin,33309,26.185461,-80.17218,685 FORT LAUDERDALE COMMERCIAL     ,1/31/2020,1,$17.85 ,3,Drinkware,,
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,12/18/2020,4,$64.23 ,3,Apparel,Tie,Mens
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,12/18/2020,4,$20.96 ,1,Apparel,Tie,Mens
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,10/30/2020,4,$63.71 ,1,Apparel,Outerwear,Mens
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,10/30/2020,4,$63.71 ,1,Apparel,Outerwear,Mens
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,5/29/2020,2,$52.20 ,1,Bags,,
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,3/17/2020,1,$6.10 ,1,Apparel,T-Shirt,All
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,3/17/2020,1,$30.50 ,5,Apparel,T-Shirt,All
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,3/17/2020,1,$30.50 ,5,Apparel,T-Shirt,All
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,3/17/2020,1,$35.60 ,4,Apparel,T-Shirt,All
874,00005985 0874,Orkin,78550,26.206602,-97.68776,874 HARLINGEN                      ,3/17/2020,1,$48.80 ,8,Apparel,T-Shirt,All
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,10/29/2020,4,$66.69 ,3,Apparel,Polo,Mens
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,10/20/2020,4,$131.16 ,6,Apparel,Tie,Mens
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,10/20/2020,4,$49.02 ,3,Drinkware,,
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,7/31/2020,3,$73.12 ,4,Apparel,Polo,Mens
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,7/7/2020,3,$65.60 ,10,Apparel,Headwear,All
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,7/7/2020,3,$102.00 ,10,Apparel,Headwear,All
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,7/7/2020,3,$131.16 ,6,Apparel,Tie,Mens
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,1/9/2020,1,$87.44 ,4,Apparel,Tie,Mens
276,00005985 0276,Orkin,33069,26.22876,-80.15816,276 NORTH BROWARD PC               ,1/9/2020,1,$43.72 ,2,Apparel,Tie,Mens
275,00005985 0275,Orkin,34110,26.28828,-81.78726,275 NAPLES                         ,12/13/2020,4,$129.27 ,1,Apparel,Outerwear,Mens
